"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","Hubspot defined","Created user","Usages"
"Customer Cancellation Ticket Stage","client_cancellation_ticket_stage","enumeration","","implementation_ticket_audit_","true","[{""label"":""Stage 1 . Closed Won"",""value"":""Stage 1 . Closes Won"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Stage 3. Activation"",""value"":""Stage 2. Activation"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Stage 4. FinOps Handoff "",""value"":""Stage 3. FinOps Handoff"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Stage 5. Book Dashboard Training Call"",""value"":""Stage 4. Book Dashboard Training Call"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Stage 6. Complete "",""value"":""Stage 5. Complete"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""Post Implementation"",""value"":""Post Implementation"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":""Stage 2. Implementation Handoff"",""value"":""Stage 2. Implementation Handoff"",""displayOrder"":6,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Lovesh Sharma","Automation platform flow (1)"
"Customer Kickoff Scheduling Link","client_kickoff_scheduling_link","string","","implementation_ticket_audit_","false","","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (2); Properties v3 card (1)"
"Date Implementation Ticket Cancelled","date_implementation_ticket_cancelled","date","","implementation_ticket_audit_","true","","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (1); Report (2); Sales view (1)"
"Date Implementation Ticket set to stage 2","date_implementation_ticket_set_to_stage_2","date","Date Implementation Ticket set to stage 2","implementation_ticket_audit_","true","","false","false","false","false","false","false","Lovesh Sharma","Calculated property (1); Automation platform flow (2); Report (1)"
"Date Implementation Ticket set to stage 3","date_implementation_ticket_set_to_stage_3","date","Date Implementation Ticket set to stage 3","implementation_ticket_audit_","true","","false","false","false","false","false","false","Lovesh Sharma","Calculated property (1); Automation platform flow (3); Report (1)"
"Date Implementation Ticket set to stage 4","date_implementation_ticket_set_to_stage_4","date","","implementation_ticket_audit_","false","","false","false","false","false","false","false","Brandon Dith-Berry","Calculated property (1); Automation platform flow (5)"
"Date Implementation Ticket set to stage 5 ","date_implementation_ticket_set_to_stage_5","date","","implementation_ticket_audit_","false","","false","false","false","false","false","false","Lovesh Sharma","Automation platform flow (3)"
"Date Implementation Ticket set to stage 6 ","date_implementation_ticket_set_to_stage_6","date","","implementation_ticket_audit_","false","","false","false","false","false","false","false","Lovesh Sharma","Automation platform flow (1)"
"Days in Implementation Stage 1","days_in_implementation_stage_1","number","","implementation_ticket_audit_","false","","false","false","false","false","false","false","Brandon Dith-Berry",""
"Days in Implementation Stage 2","days_in_implementation_stage_2","number","","implementation_ticket_audit_","false","","false","false","false","false","false","false","Brandon Dith-Berry",""
"Days in Implementation Stage 3","days_in_implementation_stage_3","number","","implementation_ticket_audit_","false","","false","false","false","false","false","false","Brandon Dith-Berry",""
"Days in Implementation Stage 4","days_in_implementation_stage_4","number","","implementation_ticket_audit_","false","","false","false","false","false","false","false","Brandon Dith-Berry",""
"Drive Link","drive_link","string","","implementation_ticket_audit_","true","","false","false","false","false","false","false","Brandon Dith-Berry","Rollup property (1); Properties v3 card (1)"
"Implementation Scheduling Link","implementation_scheduling_link","string","","implementation_ticket_audit_","true","","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (1); Properties v3 card (1)"
"Time to Value (Implementation)","time_to_value__implementation_","number","The time spent to provide dashboard access to the client during the Implementation Process ","implementation_ticket_audit_","false","","true","false","true","false","false","false","Lovesh Sharma","Report (2); Sales view (1)"
"Clockify Activation Status","clockify_activation_status","enumeration","Clockify Account Activation Status","internal_employee_onboarding_(hubspot)_","true","[{""label"":""🔴 Pending"",""value"":""🔴 Pending"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""🟡 In Progress"",""value"":""🟡 In Progress"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""🟢 Activated"",""value"":""🟢 Activated"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Lovesh Sharma",""
"Clockify/Hubspot/Resource Sheet Updation Status","clockify_hubspot_resource_sheet_updation_status","enumeration","Clockify/Hubspot/Resource Sheet Updation Status","internal_employee_onboarding_(hubspot)_","true","[{""label"":""🔴 Pending"",""value"":""🔴 Pending"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""🟡 In Progress"",""value"":""🟡 In Progress"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""🟢 Activated"",""value"":""🟢 Activated"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Lovesh Sharma","Automation platform flow (3); Sales view (1); Properties v3 card (1)"
"Controller","controller","enumeration","Enter the Controller's name","internal_employee_onboarding_(hubspot)_","false","","false","false","false","true","false","false","Lovesh Sharma",""
"Controller (Zeni) ","controller__zeni_","enumeration","","internal_employee_onboarding_(hubspot)_","true","[{""label"":""Abu Haque"",""value"":""Abu Haque"",""displayOrder"":1,""doubleData"":0.0,""hidden"":false,""readOnly"":false},{""label"":""Alexander Cugini"",""value"":""Alexander Cugini"",""displayOrder"":2,""doubleData"":0.0,""hidden"":false,""readOnly"":false},{""label"":""Ankit Mittal"",""value"":""Ankit Mittal"",""displayOrder"":3,""doubleData"":0.0,""hidden"":false,""readOnly"":false},{""label"":""Ankith Rana"",""value"":""Ankith Rana"",""displayOrder"":4,""doubleData"":0.0,""hidden"":false,""readOnly"":false},{""label"":""Anuj Parikh"",""value"":""Anuj Parikh"",""displayOrder"":5,""doubleData"":0.0,""hidden"":false,""readOnly"":false},{""label"":""Candice Coon"",""value"":""candice_coon"",""displayOrder"":6,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Cerisse Nedd"",""value"":""Cerisse Nedd"",""displayOrder"":7,""doubleData"":0.0,""hidden"":false,""readOnly"":false},{""label"":""Danish Matta"",""value"":""Danish Matta"",""displayOrder"":8,""doubleData"":0.0,""hidden"":false,""readOnly"":false},{""label"":""Gaganpreet Karla"",""value"":""Gaganpreet Karla"",""displayOrder"":9,""doubleData"":0.0,""hidden"":false,""readOnly"":false},{""label"":""Guneet Singh"",""value"":""Guneet Singh"",""displayOrder"":10,""doubleData"":0.0,""hidden"":false,""readOnly"":false},{""label"":""Joel Porter"",""value"":""Joel Porter"",""displayOrder"":11,""doubleData"":0.0,""hidden"":false,""readOnly"":false},{""label"":""Karen Sanchez"",""value"":""karen_sanchez"",""displayOrder"":12,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Kishor Kumar Jagare"",""value"":""Kishor Kumar Jagare"",""displayOrder"":13,""doubleData"":0.0,""hidden"":false,""readOnly"":false},{""label"":""Margaret Solano"",""value"":""Margaret Solano"",""displayOrder"":14,""doubleData"":0.0,""hidden"":false,""readOnly"":false},{""label"":""Mary Beth Felkar"",""value"":""Mary Beth Felkar"",""displayOrder"":15,""doubleData"":0.0,""hidden"":false,""readOnly"":false},{""label"":""Michal Smith"",""value"":""Michal Smith"",""displayOrder"":16,""doubleData"":0.0,""hidden"":false,""readOnly"":false},{""label"":""Natalia Goncharova"",""value"":""Natalia Goncharova"",""displayOrder"":17,""doubleData"":0.0,""hidden"":false,""readOnly"":false},{""label"":""Nielsen Dias"",""value"":""Nielsen Dias"",""displayOrder"":18,""doubleData"":0.0,""hidden"":false,""readOnly"":false},{""label"":""Stephanie Komsa"",""value"":""stephanie_komsa"",""displayOrder"":19,""doubleData"":0.0,""hidden"":false,""description"":"""",""readOnly"":false},{""label"":""Wouter Osinga"",""value"":""Wouter Osinga"",""displayOrder"":20,""doubleData"":0.0,""hidden"":false,""readOnly"":false},{""label"":""Yan Gao"",""value"":""Yan Gao"",""displayOrder"":21,""doubleData"":0.0,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Lovesh Sharma","Form (2); Automation platform flow (1); Sales view (2)"
"Dashlane Account Activation Status","dashlane_account_activation_status__cloned_","enumeration","Dashlane Account Activation Status","internal_employee_onboarding_(hubspot)_","true","[{""label"":""🔴 Pending"",""value"":""🔴 Pending"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""🟡 In Progress"",""value"":""🟡 In Progress"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""🟢 Activated"",""value"":""🟢 Activated"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Lovesh Sharma",""
"Department ","department","enumeration","Team/Department you've joined ","internal_employee_onboarding_(hubspot)_","true","[{""label"":"""",""value"":"""",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Access Management"",""value"":""Access Management"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Account Management"",""value"":""Account Management"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Billing"",""value"":""Billing"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""Customer Success"",""value"":""Customer Success"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":""Finance Operations"",""value"":""Finance Operations"",""displayOrder"":6,""hidden"":false,""readOnly"":false},{""label"":""HR"",""value"":""HR"",""displayOrder"":7,""hidden"":false,""readOnly"":false},{""label"":""Internal Finance Operations"",""value"":""Internal Finance Operations"",""displayOrder"":8,""hidden"":false,""readOnly"":false},{""label"":""Marketing"",""value"":""Marketing"",""displayOrder"":9,""hidden"":false,""readOnly"":false},{""label"":""Partnerships"",""value"":""Partnerships"",""displayOrder"":10,""hidden"":false,""readOnly"":false},{""label"":""Revenue Operations"",""value"":""Revenue Operations"",""displayOrder"":11,""hidden"":false,""readOnly"":false},{""label"":""Sales"",""value"":""Sales"",""displayOrder"":12,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Chaitanya Mohan","Form (2); Automation platform flow (5); Properties v3 card (2)"
"Designation ","designation","string","The official title/role assigned to you at Zeni","internal_employee_onboarding_(hubspot)_","true","","false","false","false","false","false","false","Chaitanya Mohan","Form (2); Automation platform flow (3); Properties v3 card (2)"
"Front Activation Status","front_activation_status","enumeration","Front Account Activation Status","internal_employee_onboarding_(hubspot)_","true","[{""label"":""🔴 Pending"",""value"":""🔴 Pending"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""🟡 In Progress"",""value"":""🟡 In Progress"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""🟢 Activated"",""value"":""🟢 Activated"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Lovesh Sharma","Automation platform flow (3); Sales view (1); Properties v3 card (1)"
"Full Name ","full_name","string","","internal_employee_onboarding_(hubspot)_","true","","false","false","false","false","false","false","Chaitanya Mohan","Automation platform flow (1); Sales view (1)"
"HubSpot Account Activation Status","hubspot_account_activation_status","enumeration","HubSpot Account Activation Status","internal_employee_onboarding_(hubspot)_","true","[{""label"":""🔴 Pending"",""value"":""🔴 Pending"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""🟡 In Progress"",""value"":""🟡 In Progress"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""🟢 Activated"",""value"":""🟢 Activated"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Lovesh Sharma",""
"Location","location","enumeration","","internal_employee_onboarding_(hubspot)_","true","[{""label"":""Chandigarh, India"",""value"":""Chandigarh Office"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Pune, India"",""value"":""Pune Office"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Remote, India"",""value"":""Remote India"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Utah, USA "",""value"":""Utah Office"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Palo Alto, USA"",""value"":""Palo Alto Office"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""Remote, USA"",""value"":""Remote US"",""displayOrder"":5,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Form (2); Automation platform flow (3); Properties v3 card (2)"
"Email address of Manager/Supervisor","manager_supervisor","string","Name of your department/team manager or direct supervisor","internal_employee_onboarding_(hubspot)_","true","","false","false","false","false","false","false","Chaitanya Mohan","Automation platform flow (1)"
"QBO Access/Dashlane Access/ Third Party Tools Status (Cloned)","qbo_access_dashlane_access__third_party_tools_status__cloned_","enumeration","QBO Access/Dashlane Access/ Third Party Tools Status","internal_employee_onboarding_(hubspot)_","true","[{""label"":""🔴 Pending"",""value"":""🔴 Pending"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""🟡 In Progress"",""value"":""🟡 In Progress"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""🟢 Activated"",""value"":""🟢 Activated"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Lovesh Sharma","Automation platform flow (3); Sales view (1); Properties v3 card (1)"
"QBO Activation Status ","qbo_activation_status","enumeration","QBO Activation Status ","internal_employee_onboarding_(hubspot)_","true","[{""label"":""🔴 Pending"",""value"":""🔴 Pending"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""🟡 In Progress"",""value"":""🟡 In Progress"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""🟢 Activated"",""value"":""🟢 Activated"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Lovesh Sharma",""
"Reporting Manager/Supervisor","reporting_manager","string","Kindly enter the name of the Reporting Manager/Team Lead from the Drop Down menu","internal_employee_onboarding_(hubspot)_","true","","false","false","false","false","false","false","Lovesh Sharma","Form (2); Automation platform flow (4); Sales view (2); Properties v3 card (1)"
"Resource Sheet Updation","resource_sheet_updation","enumeration","Resource Sheet Updation","internal_employee_onboarding_(hubspot)_","true","[{""label"":""🔴 Pending"",""value"":""🔴 Pending"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""🟡 In Progress"",""value"":""🟡 In Progress"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""🟢 Complete"",""value"":""🟢 Complete"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Lovesh Sharma",""
"Starting Date","starting_date","date","The date at which you're expected to begin work at Zeni","internal_employee_onboarding_(hubspot)_","true","","false","false","false","false","false","false","Chaitanya Mohan","Form (1); Rollup property (1); Automation platform flow (3); Properties v3 card (1)"
"Third-party Tools Access ","third_party_tools_access","enumeration","Grant Access to relevant 3P tools such as Saasant, Fathom, Gusto, Rippling, Bill.com etc","internal_employee_onboarding_(hubspot)_","true","[{""label"":""🔴 Pending"",""value"":""🔴 Pending"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""🟡 In Progress"",""value"":""🟡 In Progress"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""🟢 Activated"",""value"":""🟢 Activated"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Lovesh Sharma",""
