"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","Hubspot defined","Created user","Usages"
"Cumulative time in ""Closed lost (Success Pipeline)""","hs_v2_cumulative_time_in_26101815","number","The cumulative time in seconds spent by the deal in the 'Closed lost' stage, 'Success Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Cumulative time in ""Success Stage 3: Won - Customer Charged / Recognized Revenue (Success Pipeline)""","hs_v2_cumulative_time_in_29886358","number","The cumulative time in seconds spent by the deal in the 'Success Stage 3: Won - Customer Charged / Recognized Revenue' stage, 'Success Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Cumulative time in ""Sales Stage 4: Ready to Purchase (Sales Pipeline)""","hs_v2_cumulative_time_in_6181928","number","The cumulative time in seconds spent by the deal in the 'Sales Stage 4: Ready to Purchase' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Cumulative time in ""Closed lost (Sales Pipeline)""","hs_v2_cumulative_time_in_closedlost","number","The cumulative time in seconds spent by the deal in the 'Closed lost' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Cumulative time in ""Sales Stage 6: Closed won (Sales Pipeline)""","hs_v2_cumulative_time_in_closedwon","number","The cumulative time in seconds spent by the deal in the 'Sales Stage 6: Closed won' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Cumulative time in ""Sales Stage 3: Progressing (Sales Pipeline)""","hs_v2_cumulative_time_in_decisionmakerboughtin","number","The cumulative time in seconds spent by the deal in the 'Sales Stage 3: Progressing' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Cumulative time in ""Sales Stage 1: Demo Completed (Sales Pipeline)""","hs_v2_cumulative_time_in_qualifiedtobuy","number","The cumulative time in seconds spent by the deal in the 'Sales Stage 1: Demo Completed' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date entered ""Sales Stage 2: Overcoming Objections (Sales Pipeline)""","hs_v2_date_entered_1192335","datetime","The date and time when the deal entered the 'Sales Stage 2: Overcoming Objections' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date entered ""Offer shared (Yearly Taxes)""","hs_v2_date_entered_1654358","datetime","The date and time when the deal entered the 'Offer shared' stage, 'Yearly Taxes' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date entered ""Contract sent (Yearly Taxes)""","hs_v2_date_entered_1654362","datetime","The date and time when the deal entered the 'Contract sent' stage, 'Yearly Taxes' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date entered ""Closed won (Yearly Taxes)""","hs_v2_date_entered_1654363","datetime","The date and time when the deal entered the 'Closed won' stage, 'Yearly Taxes' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date entered ""Closed lost (Yearly Taxes)""","hs_v2_date_entered_1654364","datetime","The date and time when the deal entered the 'Closed lost' stage, 'Yearly Taxes' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date entered ""Interested (Yearly Taxes)""","hs_v2_date_entered_1667722","datetime","The date and time when the deal entered the 'Interested' stage, 'Yearly Taxes' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date entered ""Sales Stage 5: Quote Signed (Sales Pipeline)""","hs_v2_date_entered_179383700","datetime","The date and time when the deal entered the 'Sales Stage 5: Quote Signed' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date entered ""Success Stage 1: Ready for Signature (Success Pipeline)""","hs_v2_date_entered_26101810","datetime","The date and time when the deal entered the 'Success Stage 1: Ready for Signature' stage, 'Success Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date entered ""Success Stage 2: Won - Contract Signed / Accounts Receivable (Success Pipeline)""","hs_v2_date_entered_26101811","datetime","The date and time when the deal entered the 'Success Stage 2: Won - Contract Signed / Accounts Receivable' stage, 'Success Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date entered ""Closed lost (Success Pipeline)""","hs_v2_date_entered_26101815","datetime","The date and time when the deal entered the 'Closed lost' stage, 'Success Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date entered ""Success Stage 3: Won - Customer Charged / Recognized Revenue (Success Pipeline)""","hs_v2_date_entered_29886358","datetime","The date and time when the deal entered the 'Success Stage 3: Won - Customer Charged / Recognized Revenue' stage, 'Success Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date entered ""Sales Stage 4: Ready to Purchase (Sales Pipeline)""","hs_v2_date_entered_6181928","datetime","The date and time when the deal entered the 'Sales Stage 4: Ready to Purchase' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date entered ""Closed lost (Sales Pipeline)""","hs_v2_date_entered_closedlost","datetime","The date and time when the deal entered the 'Closed lost' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date entered ""Sales Stage 6: Closed won (Sales Pipeline)""","hs_v2_date_entered_closedwon","datetime","The date and time when the deal entered the 'Sales Stage 6: Closed won' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (3)"
"Date entered ""Sales Stage 3: Progressing (Sales Pipeline)""","hs_v2_date_entered_decisionmakerboughtin","datetime","The date and time when the deal entered the 'Sales Stage 3: Progressing' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (1)"
"Date entered ""Sales Stage 1: Demo Completed (Sales Pipeline)""","hs_v2_date_entered_qualifiedtobuy","datetime","The date and time when the deal entered the 'Sales Stage 1: Demo Completed' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date exited ""Sales Stage 2: Overcoming Objections (Sales Pipeline)""","hs_v2_date_exited_1192335","datetime","The date and time when the deal exited the 'Sales Stage 2: Overcoming Objections' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date exited ""Offer shared (Yearly Taxes)""","hs_v2_date_exited_1654358","datetime","The date and time when the deal exited the 'Offer shared' stage, 'Yearly Taxes' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date exited ""Contract sent (Yearly Taxes)""","hs_v2_date_exited_1654362","datetime","The date and time when the deal exited the 'Contract sent' stage, 'Yearly Taxes' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date exited ""Closed won (Yearly Taxes)""","hs_v2_date_exited_1654363","datetime","The date and time when the deal exited the 'Closed won' stage, 'Yearly Taxes' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date exited ""Closed lost (Yearly Taxes)""","hs_v2_date_exited_1654364","datetime","The date and time when the deal exited the 'Closed lost' stage, 'Yearly Taxes' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date exited ""Interested (Yearly Taxes)""","hs_v2_date_exited_1667722","datetime","The date and time when the deal exited the 'Interested' stage, 'Yearly Taxes' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date exited ""Sales Stage 5: Quote Signed (Sales Pipeline)""","hs_v2_date_exited_179383700","datetime","The date and time when the deal exited the 'Sales Stage 5: Quote Signed' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date exited ""Success Stage 1: Ready for Signature (Success Pipeline)""","hs_v2_date_exited_26101810","datetime","The date and time when the deal exited the 'Success Stage 1: Ready for Signature' stage, 'Success Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date exited ""Success Stage 2: Won - Contract Signed / Accounts Receivable (Success Pipeline)""","hs_v2_date_exited_26101811","datetime","The date and time when the deal exited the 'Success Stage 2: Won - Contract Signed / Accounts Receivable' stage, 'Success Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date exited ""Closed lost (Success Pipeline)""","hs_v2_date_exited_26101815","datetime","The date and time when the deal exited the 'Closed lost' stage, 'Success Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date exited ""Success Stage 3: Won - Customer Charged / Recognized Revenue (Success Pipeline)""","hs_v2_date_exited_29886358","datetime","The date and time when the deal exited the 'Success Stage 3: Won - Customer Charged / Recognized Revenue' stage, 'Success Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date exited ""Sales Stage 4: Ready to Purchase (Sales Pipeline)""","hs_v2_date_exited_6181928","datetime","The date and time when the deal exited the 'Sales Stage 4: Ready to Purchase' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (1)"
"Date exited ""Closed lost (Sales Pipeline)""","hs_v2_date_exited_closedlost","datetime","The date and time when the deal exited the 'Closed lost' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date exited ""Sales Stage 6: Closed won (Sales Pipeline)""","hs_v2_date_exited_closedwon","datetime","The date and time when the deal exited the 'Sales Stage 6: Closed won' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date exited ""Sales Stage 3: Progressing (Sales Pipeline)""","hs_v2_date_exited_decisionmakerboughtin","datetime","The date and time when the deal exited the 'Sales Stage 3: Progressing' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Date exited ""Sales Stage 1: Demo Completed (Sales Pipeline)""","hs_v2_date_exited_qualifiedtobuy","datetime","The date and time when the deal exited the 'Sales Stage 1: Demo Completed' stage, 'Sales Pipeline' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Latest time in ""Sales Stage 2: Overcoming Objections (Sales Pipeline)""","hs_v2_latest_time_in_1192335","number","The total time in seconds spent by the deal in the 'Sales Stage 2: Overcoming Objections' stage, 'Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Latest time in ""Offer shared (Yearly Taxes)""","hs_v2_latest_time_in_1654358","number","The total time in seconds spent by the deal in the 'Offer shared' stage, 'Yearly Taxes' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Latest time in ""Contract sent (Yearly Taxes)""","hs_v2_latest_time_in_1654362","number","The total time in seconds spent by the deal in the 'Contract sent' stage, 'Yearly Taxes' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Latest time in ""Closed won (Yearly Taxes)""","hs_v2_latest_time_in_1654363","number","The total time in seconds spent by the deal in the 'Closed won' stage, 'Yearly Taxes' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Latest time in ""Closed lost (Yearly Taxes)""","hs_v2_latest_time_in_1654364","number","The total time in seconds spent by the deal in the 'Closed lost' stage, 'Yearly Taxes' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Latest time in ""Interested (Yearly Taxes)""","hs_v2_latest_time_in_1667722","number","The total time in seconds spent by the deal in the 'Interested' stage, 'Yearly Taxes' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Latest time in ""Sales Stage 5: Quote Signed (Sales Pipeline)""","hs_v2_latest_time_in_179383700","number","The total time in seconds spent by the deal in the 'Sales Stage 5: Quote Signed' stage, 'Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Latest time in ""Success Stage 1: Ready for Signature (Success Pipeline)""","hs_v2_latest_time_in_26101810","number","The total time in seconds spent by the deal in the 'Success Stage 1: Ready for Signature' stage, 'Success Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Latest time in ""Success Stage 2: Won - Contract Signed / Accounts Receivable (Success Pipeline)""","hs_v2_latest_time_in_26101811","number","The total time in seconds spent by the deal in the 'Success Stage 2: Won - Contract Signed / Accounts Receivable' stage, 'Success Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Latest time in ""Closed lost (Success Pipeline)""","hs_v2_latest_time_in_26101815","number","The total time in seconds spent by the deal in the 'Closed lost' stage, 'Success Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Latest time in ""Success Stage 3: Won - Customer Charged / Recognized Revenue (Success Pipeline)""","hs_v2_latest_time_in_29886358","number","The total time in seconds spent by the deal in the 'Success Stage 3: Won - Customer Charged / Recognized Revenue' stage, 'Success Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Latest time in ""Sales Stage 4: Ready to Purchase (Sales Pipeline)""","hs_v2_latest_time_in_6181928","number","The total time in seconds spent by the deal in the 'Sales Stage 4: Ready to Purchase' stage, 'Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Latest time in ""Closed lost (Sales Pipeline)""","hs_v2_latest_time_in_closedlost","number","The total time in seconds spent by the deal in the 'Closed lost' stage, 'Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Latest time in ""Sales Stage 6: Closed won (Sales Pipeline)""","hs_v2_latest_time_in_closedwon","number","The total time in seconds spent by the deal in the 'Sales Stage 6: Closed won' stage, 'Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Latest time in ""Sales Stage 3: Progressing (Sales Pipeline)""","hs_v2_latest_time_in_decisionmakerboughtin","number","The total time in seconds spent by the deal in the 'Sales Stage 3: Progressing' stage, 'Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Latest time in ""Sales Stage 1: Demo Completed (Sales Pipeline)""","hs_v2_latest_time_in_qualifiedtobuy","number","The total time in seconds spent by the deal in the 'Sales Stage 1: Demo Completed' stage, 'Sales Pipeline' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot",""
"Are you engaged with a decision maker?","are_you_engaged_with_a_decision_maker_","enumeration","","lead_qualifiers","true","[{""label"":""Yes"",""value"":""Yes"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No"",""value"":""No"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Unknown user","Report (1); Sales view (1); Dependent conditional field (1); Properties v3 card (1)"
"SaaS Company?","is_this_a_saas_company_","enumeration","","lead_qualifiers","true","[{""label"":""Yes"",""value"":""Yes"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No"",""value"":""No"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Unknown user","Report (1); Sales view (1); Dependent conditional field (1); Properties v3 card (1)"
"Is this a US Entity with US bank accounts?","is_this_a_us_entity_with_us_bank_accounts_","enumeration","","lead_qualifiers","true","[{""label"":""Yes"",""value"":""Yes"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No"",""value"":""No"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Report (1); Sales view (1); Dependent conditional field (1); Properties v3 card (1)"
"Using QuickBooks?","using_quickbooks_","enumeration","","lead_qualifiers","true","[{""label"":""Yes"",""value"":""Yes"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No, but interested"",""value"":""No, but interested"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""No, and not interested"",""value"":""No, and not interested"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Unknown user","Report (1); Sales view (1); Dependent conditional field (1); Properties v3 card (1)"
"Accounting Software","accounting_software","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Rollup property (1); Automation platform flow (1); Sales view (1); Properties list card (1)"
"Accounts Payable Systems","accounts_payable_systems","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (1); Properties list card (1)"
"$ of Monthly Expenses Processed","amount_of_monthly_expenses_processed_","number","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Unknown user","Report (1); Sales view (1); Properties list card (2)"
"Bank(s) ","bank_s_","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (1); Properties list card (1)"
"Billing Date","billing_date","date","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (2); Sales view (1); Properties v3 card (1); Controlling pipeline stage field (2)"
"Business Model","business_model","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Report (1); Sales view (1); Properties list card (1)"
"Subscription Start Date","contract_start_date","date","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Inbounddb lists (1); Automation platform flow (2); Object requirement (1); Report (4); Sales view (2); Properties v3 card (1); Controlling pipeline stage field (3)"
"Credit Card(s)","credit_card_s_","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (1); Properties list card (1)"
"Date of Incorporation","date_of_incorporation","date","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (1); Properties list card (1)"
"Do you work with any contractors? If so, what software is used to pay them?","do_you_work_with_any_contractors__if_so__what_software_is_used_to_pay_them_","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Report (1); Sales view (1); Properties list card (1)"
"Equity Management Tool","equity_management_tool","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (1); Properties list card (1)"
"Finance Management Process","finance_management_process","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (1)"
"Incorporation Type","incorporation_type_","enumeration","","pre-onboarding_requirements_(v2)","true","[{""label"":""C Corporation"",""value"":""C Corporation"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""S Corporation"",""value"":""S Corporation"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Limited Liability Company"",""value"":""Limited Liability Company"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""Sole Proprietorship"",""value"":""Sole Proprietorship"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""Limited Partnership"",""value"":""Limited Partnership"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""Non-profit"",""value"":""Non-profit"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":""Other"",""value"":""Other"",""displayOrder"":6,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (1); Properties list card (1)"
"Incorporation Type (new)","incorporation_type__new_","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio",""
"$ of Monthly Expenses Processed (single line)","of_monthly_expenses_processed__single_line_","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Report (1)"
"Payment Processors","payment_processors","string","Self selected payment processors","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (1); Properties list card (1)"
"Revenue Management (CRM)","revenue_management__crm_","string","","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Sales view (1); Properties list card (1)"
"State of Incorporation","state_of_incorporation","string","Please use two alphanumeric format (IL, CA, AK, etc).","pre-onboarding_requirements_(v2)","true","","false","false","false","false","false","false","Kelvin Tanjuakio","Sales view (1); Properties list card (1)"
"Zeni email","zeni_email","string","Dedicated company@zeni.ai email address","pre-onboarding_requirements_(v2)","false","","false","false","false","false","false","false","Unknown user","Automation platform flow (2); Report (1); Properties v3 card (1); Controlling pipeline stage field (1)"
"New Plan ARR","new_arr","number","","recurring_revenue_information","true","","false","false","false","false","false","false","Brandon Dith-Berry","Calculated property (2); Automation platform flow (1); Report (3); Sales view (2); Properties v3 card (1)"
"New Plan MRR","new_mrr","number","","recurring_revenue_information","true","","false","false","false","false","false","false","Brandon Dith-Berry","Calculated property (1); Automation platform flow (1); Report (2); Sales view (2); Properties v3 card (1)"
"Recurring revenue amount","recurring_revenue_amount","number","Amount of recurring revenue associated with this deal","recurring_revenue_information","false","","false","true","false","false","false","true","HubSpot",""
"Recurring revenue deal type","recurring_revenue_deal_type","enumeration","Deal type for recurring revenue reporting","recurring_revenue_information","false","[{""label"":""New business"",""value"":""NEW_BUSINESS"",""displayOrder"":0,""description"":""New business""},{""label"":""Upgrade"",""value"":""UPGRADE"",""displayOrder"":1,""description"":""Upgrade""},{""label"":""Downgrade"",""value"":""DOWNGRADE"",""displayOrder"":2,""description"":""Downgrade""},{""label"":""Renewal"",""value"":""RENEWAL"",""displayOrder"":3,""description"":""Renewal""}]","false","true","false","false","false","true","HubSpot",""
"Recurring revenue inactive date","recurring_revenue_inactive_date","datetime","Date at which recurring revenue for this deal is no longer collected","recurring_revenue_information","false","","false","true","false","false","false","true","HubSpot",""
"Recurring revenue inactive reason","recurring_revenue_inactive_reason","enumeration","Reason the recurring revenue for this ideal is no longer collected","recurring_revenue_information","false","[{""label"":""Churned"",""value"":""CHURNED"",""displayOrder"":0,""description"":""Churned""},{""label"":""Upgrade"",""value"":""UPGRADE"",""displayOrder"":1,""description"":""Upgrade""},{""label"":""Downgrade"",""value"":""DOWNGRADE"",""displayOrder"":2,""description"":""Downgrade""},{""label"":""Renewal"",""value"":""RENEWAL"",""displayOrder"":3,""description"":""Renewal""}]","false","true","false","false","false","true","HubSpot",""
"Shipping  Address","shipping__address","string","","swagup","true","","false","false","false","false","false","false","Unknown user",""
"Shipping City","shipping_city","string","","swagup","true","","false","false","false","false","false","false","Unknown user",""
"Shipping Country","shipping_country","string","","swagup","true","","false","false","false","false","false","false","Unknown user",""
"Shipping Email","shipping_email","string","","swagup","true","","false","false","false","false","false","false","Unknown user",""
"Shipping Name","shipping_name","string","","swagup","true","","false","false","false","false","false","false","Unknown user",""
"Shipping Phone Number","shipping_phone_number","string","","swagup","true","","false","false","false","false","false","false","Unknown user",""
"Shipping State","shipping_state","string","","swagup","true","","false","false","false","false","false","false","Unknown user","Sales view (1)"
"Shipping Zip Code","shipping_zip_code","string","","swagup","true","","false","false","false","false","false","false","Unknown user",""
"T-Shirt Size","t_shirt_size","enumeration","","swagup","true","[{""label"":""XXS"",""value"":""10"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""XS"",""value"":""1"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""S"",""value"":""2"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""M"",""value"":""3"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""L"",""value"":""4"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""XL"",""value"":""5"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":""2XL"",""value"":""6"",""displayOrder"":6,""hidden"":false,""readOnly"":false},{""label"":""3XL"",""value"":""7"",""displayOrder"":7,""hidden"":false,""readOnly"":false},{""label"":""4XL"",""value"":""8"",""displayOrder"":8,""hidden"":false,""readOnly"":false},{""label"":""5XL"",""value"":""11"",""displayOrder"":9,""hidden"":false,""readOnly"":false},{""label"":""6XL"",""value"":""12"",""displayOrder"":10,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Unknown user",""
"Warmly: Created Account","warmlycreatedaccount","enumeration","Tracks which deals came from a Warmly created account","warmly","false","[{""label"":""True"",""value"":""true"",""displayOrder"":0,""hidden"":false,""description"":""""},{""label"":""False"",""value"":""false"",""displayOrder"":1,""hidden"":false,""description"":""""}]","false","false","false","false","false","false","Shawn Averett",""
